file,line,field,value,literal_type,classification,review_priority,context,reproducibility_note
create_manuscript.py,687,,0.6,numeric_ast_literal,display_or_layout_constant,low,"txBox = slide.shapes.add_textbox(PptxInches(0.5), PptxInches(0.2), PptxInches(12), PptxInches(0.6))","Document, chart, or slide layout constant."
create_manuscript.py,687,,12,numeric_ast_literal,display_or_layout_constant,low,"txBox = slide.shapes.add_textbox(PptxInches(0.5), PptxInches(0.2), PptxInches(12), PptxInches(0.6))","Document, chart, or slide layout constant."
create_manuscript.py,690,,0,numeric_ast_literal,display_or_layout_constant,low,tf.paragraphs[0].font.size = PptxPt(24),"Document, chart, or slide layout constant."
create_manuscript.py,690,,24,numeric_ast_literal,display_or_layout_constant,low,tf.paragraphs[0].font.size = PptxPt(24),"Document, chart, or slide layout constant."
create_manuscript.py,691,,0,numeric_ast_literal,display_or_layout_constant,low,tf.paragraphs[0].font.bold = True,"Document, chart, or slide layout constant."
create_manuscript.py,695,,0.5,numeric_ast_literal,display_or_layout_constant,low,"slide.shapes.add_picture(img_path, PptxInches(0.5), PptxInches(1.0), PptxInches(12), PptxInches(5.0))","Document, chart, or slide layout constant."
create_manuscript.py,695,,1.0,numeric_ast_literal,display_or_layout_constant,low,"slide.shapes.add_picture(img_path, PptxInches(0.5), PptxInches(1.0), PptxInches(12), PptxInches(5.0))","Document, chart, or slide layout constant."
create_manuscript.py,695,,12,numeric_ast_literal,display_or_layout_constant,low,"slide.shapes.add_picture(img_path, PptxInches(0.5), PptxInches(1.0), PptxInches(12), PptxInches(5.0))","Document, chart, or slide layout constant."
create_manuscript.py,695,,5.0,numeric_ast_literal,display_or_layout_constant,low,"slide.shapes.add_picture(img_path, PptxInches(0.5), PptxInches(1.0), PptxInches(12), PptxInches(5.0))","Document, chart, or slide layout constant."
create_manuscript.py,698,,0.5,numeric_ast_literal,display_or_layout_constant,low,"cap_box = slide.shapes.add_textbox(PptxInches(0.5), PptxInches(6.2), PptxInches(12), PptxInches(1.0))","Document, chart, or slide layout constant."
create_manuscript.py,698,,1.0,numeric_ast_literal,display_or_layout_constant,low,"cap_box = slide.shapes.add_textbox(PptxInches(0.5), PptxInches(6.2), PptxInches(12), PptxInches(1.0))","Document, chart, or slide layout constant."
create_manuscript.py,698,,12,numeric_ast_literal,display_or_layout_constant,low,"cap_box = slide.shapes.add_textbox(PptxInches(0.5), PptxInches(6.2), PptxInches(12), PptxInches(1.0))","Document, chart, or slide layout constant."
create_manuscript.py,698,,6.2,numeric_ast_literal,display_or_layout_constant,low,"cap_box = slide.shapes.add_textbox(PptxInches(0.5), PptxInches(6.2), PptxInches(12), PptxInches(1.0))","Document, chart, or slide layout constant."
create_manuscript.py,702,,0,numeric_ast_literal,display_or_layout_constant,low,cap_tf.paragraphs[0].font.size = PptxPt(12),"Document, chart, or slide layout constant."
create_manuscript.py,702,,12,numeric_ast_literal,display_or_layout_constant,low,cap_tf.paragraphs[0].font.size = PptxPt(12),"Document, chart, or slide layout constant."
create_manuscript.py,718,,9,numeric_ast_literal,display_or_layout_constant,low,font.size = Pt(9),"Document, chart, or slide layout constant."
create_manuscript.py,719,,2,numeric_ast_literal,display_or_layout_constant,low,style.paragraph_format.space_after = Pt(2),"Document, chart, or slide layout constant."
create_manuscript.py,720,,1.15,numeric_ast_literal,code_constant_requires_context,medium,style.paragraph_format.line_spacing = 1.15,"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,724,,1,numeric_ast_literal,display_or_layout_constant,low,"level=1,","Document, chart, or slide layout constant."
create_manuscript.py,733,,9,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(9),"Document, chart, or slide layout constant."
create_manuscript.py,738,,1,numeric_ast_literal,display_or_layout_constant,low,"table = doc.add_table(rows=1, cols=len(headers))","Document, chart, or slide layout constant."
create_manuscript.py,742,,0,numeric_ast_literal,code_constant_requires_context,medium,hdr = table.rows[0],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,750,,8,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(8),"Document, chart, or slide layout constant."
create_manuscript.py,760,,1,numeric_ast_literal,code_constant_requires_context,medium,"str(idx + 1),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,775,,7,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(7),"Document, chart, or slide layout constant."
create_manuscript.py,778,,0.8,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,1.2,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,1.5,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,1.8,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,2.0,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,2.5,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,2.5,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,3.5,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,778,,6.0,numeric_ast_literal,display_or_layout_constant,low,"widths = [Cm(0.8), Cm(3.5), Cm(2.5), Cm(2.5), Cm(1.8), Cm(1.2), Cm(2.0), Cm(1.5), Cm(6.0)]","Document, chart, or slide layout constant."
create_manuscript.py,796,,85,numeric_ast_literal,code_constant_requires_context,medium,if any(len(bullet) > 85 for bullet in bullets):,"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,797,,85,number_embedded_in_text,prose_or_label_number,medium,"raise ValueError(""Each submission highlight must be 85 characters or fewer"")",Number is embedded in a string and requires contextual review.
create_manuscript.py,800,,1,numeric_ast_literal,display_or_layout_constant,low,"doc.add_heading(""Highlights"", level=1)","Document, chart, or slide layout constant."
create_manuscript.py,817,,1,numeric_ast_literal,code_constant_requires_context,medium,run = paragraph.add_run(part[1:-1]),"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,817,,1,numeric_ast_literal,code_constant_requires_context,medium,run = paragraph.add_run(part[1:-1]),"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,819,,9,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(9),"Document, chart, or slide layout constant."
create_manuscript.py,843,,2.5,numeric_ast_literal,display_or_layout_constant,low,section.top_margin = Cm(2.5),"Document, chart, or slide layout constant."
create_manuscript.py,844,,2.5,numeric_ast_literal,display_or_layout_constant,low,section.bottom_margin = Cm(2.5),"Document, chart, or slide layout constant."
create_manuscript.py,845,,2.5,numeric_ast_literal,display_or_layout_constant,low,section.left_margin = Cm(2.5),"Document, chart, or slide layout constant."
create_manuscript.py,846,,2.5,numeric_ast_literal,display_or_layout_constant,low,section.right_margin = Cm(2.5),"Document, chart, or slide layout constant."
create_manuscript.py,851,,12,numeric_ast_literal,display_or_layout_constant,low,font.size = Pt(12),"Document, chart, or slide layout constant."
create_manuscript.py,852,,1.5,numeric_ast_literal,code_constant_requires_context,medium,style.paragraph_format.line_spacing = 1.5,"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
create_manuscript.py,853,,6,numeric_ast_literal,display_or_layout_constant,low,style.paragraph_format.space_after = Pt(6),"Document, chart, or slide layout constant."
create_manuscript.py,864,,16,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(16),"Document, chart, or slide layout constant."
create_manuscript.py,870,,11,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(11),"Document, chart, or slide layout constant."
create_manuscript.py,876,,2,numeric_ast_literal,display_or_layout_constant,low,"p = doc.add_heading(""Abstract"", level=2)","Document, chart, or slide layout constant."
create_manuscript.py,904,,11,numeric_ast_literal,display_or_layout_constant,low,run.font.size = Pt(11),"Document, chart, or slide layout constant."
create_manuscript.py,924,,1,number_embedded_in_text,manuscript_structure_or_cross_reference,low,"doc.add_heading(""1  Introduction"", level=1)","Figure, table, section, or heading number used for document structure."
create_manuscript.py,924,,1,numeric_ast_literal,display_or_layout_constant,low,"doc.add_heading(""1  Introduction"", level=1)","Document, chart, or slide layout constant."
create_manuscript.py,927,,1987,number_embedded_in_text,prose_or_label_number,medium,"""Every era has a dominant network—a prevailing infrastructure of exchange through which """,Number is embedded in a string and requires contextual review.
create_manuscript.py,927,,2007,number_embedded_in_text,prose_or_label_number,medium,"""Every era has a dominant network—a prevailing infrastructure of exchange through which """,Number is embedded in a string and requires contextual review.
create_manuscript.py,937,,1988,number_embedded_in_text,historical_date_or_prose_number,low,"""The existing literature offers two broad explanations for why states fail. One ""","Historical date or contextual prose number, not a computed analysis result."
create_manuscript.py,937,,2002,number_embedded_in_text,historical_date_or_prose_number,low,"""The existing literature offers two broad explanations for why states fail. One ""","Historical date or contextual prose number, not a computed analysis result."
create_manuscript.py,937,,2007,number_embedded_in_text,historical_date_or_prose_number,low,"""The existing literature offers two broad explanations for why states fail. One ""","Historical date or contextual prose number, not a computed analysis result."
create_manuscript.py,937,,2012,number_embedded_in_text,historical_date_or_prose_number,low,"""The existing literature offers two broad explanations for why states fail. One ""","Historical date or contextual prose number, not a computed analysis result."
create_manuscript.py,963,,1997,number_embedded_in_text,historical_date_or_prose_number,low,"""We hypothesize that technology flow is a relevant channel. Maritime trade was never merely ""","Historical date or contextual prose number, not a computed analysis result."
create_manuscript.py,963,,2000,number_embedded_in_text,historical_date_or_prose_number,low,"""We hypothesize that technology flow is a relevant channel. Maritime trade was never merely ""","Historical date or contextual prose number, not a computed analysis result."
create_manuscript.py,963,,2002,number_embedded_in_text,historical_date_or_prose_number,low,"""We hypothesize that technology flow is a relevant channel. Maritime trade was never merely ""","Historical date or contextual prose number, not a computed analysis result."
